'07/26/2023 14:17:05.566',"307,460,580,000,000","-313,832,820,000,000","621,293,400,000,000",-0.0318612000000000
'07/26/2023 14:17:05.583',"312,239,760,000,000","-312,239,760,000,000","624,479,520,000,000",0
'07/26/2023 14:17:05.599',"313,832,820,000,000","-309,053,640,000,000","622,886,460,000,000",0.0238959000000000
'07/26/2023 14:17:05.615',"317,018,940,000,000","-310,646,700,000,000","627,665,640,000,000",0.0318612000000000
'07/26/2023 14:17:05.631',"312,239,760,000,000","-309,053,640,000,000","621,293,400,000,000",0.0159306000000000
'07/26/2023 14:17:05.648',"310,646,700,000,000","-309,053,640,000,000","619,700,340,000,000",0.00796530000000000
'07/26/2023 14:17:05.664',"312,239,760,000,000","-309,053,640,000,000","621,293,400,000,000",0.0159306000000000
'07/26/2023 14:17:05.680',"310,646,700,000,000","-312,239,760,000,000","622,886,460,000,000",-0.00796530000000000
'07/26/2023 14:17:05.696',"309,053,640,000,000","-320,205,060,000,000","629,258,700,000,000",-0.0557571000000000
'07/26/2023 14:17:05.713',"310,646,700,000,000","-315,425,880,000,000","626,072,580,000,000",-0.0238959000000000
'07/26/2023 14:17:05.729',"315,425,880,000,000","-310,646,700,000,000","626,072,580,000,000",0.0238959000000000
'07/26/2023 14:17:05.745',"320,205,060,000,000","-313,832,820,000,000","634,037,880,000,000",0.0318612000000000
'07/26/2023 14:17:05.761',"320,205,060,000,000","-309,053,640,000,000","629,258,700,000,000",0.0557571000000000
'07/26/2023 14:17:05.778',"315,425,880,000,000","-309,053,640,000,000","624,479,520,000,000",0.0318612000000000
'07/26/2023 14:17:05.794',"312,239,760,000,000","-312,239,760,000,000","624,479,520,000,000",0
'07/26/2023 14:17:05.810',"312,239,760,000,000","-310,646,700,000,000","622,886,460,000,000",0.00796530000000000
'07/26/2023 14:17:05.826',"307,460,580,000,000","-312,239,760,000,000","619,700,340,000,000",-0.0238959000000000
'07/26/2023 14:17:05.843',"305,867,520,000,000","-307,460,580,000,000","613,328,100,000,000",-0.00796530000000000
'07/26/2023 14:17:05.859',"301,088,340,000,000","-310,646,700,000,000","611,735,040,000,000",-0.0477918000000000
'07/26/2023 14:17:05.875',"301,088,340,000,000","-307,460,580,000,000","608,548,920,000,000",-0.0318612000000000
'07/26/2023 14:17:05.891',"301,088,340,000,000","-309,053,640,000,000","610,141,980,000,000",-0.0398265000000000
'07/26/2023 14:17:05.908',"296,309,160,000,000","-313,832,820,000,000","610,141,980,000,000",-0.0876183000000000
'07/26/2023 14:17:05.924',"305,867,520,000,000","-307,460,580,000,000","613,328,100,000,000",-0.00796530000000000
'07/26/2023 14:17:05.940',"302,681,400,000,000","-312,239,760,000,000","614,921,160,000,000",-0.0477918000000000
